Id,Nome,Posições,Nacionalidade,Idade,Overral,Potential,Time,Time(Bandeira),Tempo de Contrato,Valor,Salário,Status totais
273564,G. Orban,ST,https://cdn.sofifa.net/flags/ng.png,20,75,84,Gent,https://cdn.sofifa.net/meta/team/2402/30.png,2023 ~ 2027,€12.5M,€18K,1802
274246,L. Miley,"CM, CDM, CAM",https://cdn.sofifa.net/flags/gb-eng.png,17,63,85,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2023 ~ 2024,€1.5M,€2K,1661
232938,T. Tomiyasu,"RB, LB",https://cdn.sofifa.net/flags/jp.png,24,78,83,Arsenal,https://cdn.sofifa.net/meta/team/19/30.png,2021 ~ 2026,€20M,€73K,1839
235243,M. de Ligt,CB,https://cdn.sofifa.net/flags/nl.png,23,86,89,FC Bayern München,https://cdn.sofifa.net/meta/team/503/30.png,2022 ~ 2027,€83M,€84K,1988
241159,M. Guéhi,CB,https://cdn.sofifa.net/flags/gb-eng.png,22,78,85,Crystal Palace,https://cdn.sofifa.net/meta/team/51/30.png,2021 ~ 2026,€26.5M,€34K,1777
242444,João Félix,"CF, ST, LW",https://cdn.sofifa.net/flags/pt.png,23,81,87,FC Barcelona,https://cdn.sofifa.net/meta/team/83/30.png,"Jun 30, 2024 On loan",€41M,€60K,2080
252324,Riquelme,"LM, CM, CAM",https://cdn.sofifa.net/flags/es.png,23,77,84,Atlético Madrid,https://cdn.sofifa.net/meta/team/7980/30.png,2019 ~ 2028,€21M,€41K,1881
256476,M. Cho,"ST, RM",https://cdn.sofifa.net/flags/fr.png,19,72,83,Real Sociedad,https://cdn.sofifa.net/meta/team/594/30.png,2022 ~ 2027,€5M,€14K,1681
260144,C. Patino,"CM, CDM",https://cdn.sofifa.net/flags/gb-eng.png,19,68,85,Swansea City,https://cdn.sofifa.net/meta/team/30/30.png,"Jun 30, 2024 On loan",€3.1M,€18K,1800
260952,A. Schjelderup,"LM, LW, CAM",https://cdn.sofifa.net/flags/no.png,19,72,86,Nordsjælland,https://cdn.sofifa.net/meta/team/2394/30.png,"Jun 30, 2024 On loan",€5.5M,€6K,1775
268763,E. Nuamah,"RW, ST, LW",https://cdn.sofifa.net/flags/gh.png,19,72,86,Olympique Lyonnais,https://cdn.sofifa.net/meta/team/79/30.png,"Jun 30, 2024 On loan",€5.5M,€10K,1699
270670,F. Chaïbi,"LM, CM",https://cdn.sofifa.net/flags/dz.png,20,75,86,Eintracht Frankfurt,https://cdn.sofifa.net/meta/team/366/30.png,2023 ~ 2028,€12.5M,€24K,1974
271917,J. Spileers,CB,https://cdn.sofifa.net/flags/be.png,18,69,85,Club Brugge,https://cdn.sofifa.net/meta/team/340/30.png,2022 ~ 2026,€3.3M,€3K,1600
211110,P. Dybala,"CF, CAM",https://cdn.sofifa.net/flags/ar.png,29,86,86,Roma,https://cdn.sofifa.net/meta/team/37/30.png,2022 ~ 2025,€68M,€130K,2116
222382,L. Chávez,"CM, CDM",https://cdn.sofifa.net/flags/mx.png,27,79,80,,https://cdn.sofifa.net/flags/mx.png,Free,€0,€0,2131
226754,I. Bennacer,"CDM, CM, CAM",https://cdn.sofifa.net/flags/dz.png,25,84,88,Milan,https://cdn.sofifa.net/meta/team/113/30.png,2019 ~ 2027,€53.5M,€84K,2266
234378,D. Rice,"CDM, CM",https://cdn.sofifa.net/flags/gb-eng.png,24,85,87,Arsenal,https://cdn.sofifa.net/meta/team/19/30.png,2023 ~ 2028,€63M,€130K,2106
240130,Éder Militão,CB,https://cdn.sofifa.net/flags/br.png,25,86,89,Real Madrid,https://cdn.sofifa.net/meta/team/3468/30.png,2019 ~ 2025,€80M,€210K,2053
243585,G. Bazunu,GK,https://cdn.sofifa.net/flags/ie.png,21,71,83,Southampton,https://cdn.sofifa.net/meta/team/65/30.png,2022 ~ 2027,€4M,€13K,1125
245541,G. Reyna,"RM, CAM, LM",https://cdn.sofifa.net/flags/us.png,20,78,85,Borussia Dortmund,https://cdn.sofifa.net/meta/team/68/30.png,2019 ~ 2025,€28M,€33K,1935
246430,D. Vlahović,ST,https://cdn.sofifa.net/flags/rs.png,23,83,88,Juventus,https://cdn.sofifa.net/meta/team/625/30.png,2022 ~ 2026,€55.5M,€125K,1979
246618,A. Hložek,"ST, CAM",https://cdn.sofifa.net/flags/cz.png,20,77,85,Bayer 04 Leverkusen,https://cdn.sofifa.net/meta/team/3321/30.png,2022 ~ 2027,€23.5M,€39K,1950
248465,I. Maatsen,"LB, LWB",https://cdn.sofifa.net/flags/nl.png,21,74,83,Chelsea,https://cdn.sofifa.net/meta/team/18/30.png,2018 ~ 2024,€9M,€47K,1953
252145,Nuno Mendes,"LB, LWB",https://cdn.sofifa.net/flags/pt.png,21,82,87,Paris Saint Germain,https://cdn.sofifa.net/meta/team/591/30.png,2021 ~ 2026,€43.5M,€63K,2122
259356,C. Chukwuemeka,"CM, CAM, LW",https://cdn.sofifa.net/flags/gb-eng.png,19,65,84,Chelsea,https://cdn.sofifa.net/meta/team/18/30.png,2022 ~ 2028,€1.8M,€12K,1701
271975,Stefan Bajcetic,"CDM, CM",https://cdn.sofifa.net/flags/es.png,18,72,86,Liverpool,https://cdn.sofifa.net/meta/team/8/30.png,2021 ~ 2027,€5M,€15K,1813
272781,E. Ben Seghir,"CF, ST",https://cdn.sofifa.net/flags/fr.png,18,72,85,Monaco,https://cdn.sofifa.net/meta/team/6789/30.png,2022 ~ 2025,€5.5M,€14K,1757
277432,P. Dorgu,LB,https://cdn.sofifa.net/flags/dk.png,18,65,86,Lecce,https://cdn.sofifa.net/meta/team/7790/30.png,2022 ~ 2027,€2.2M,€1K,1673
277820,N. Lahmadi,"CM, CDM",https://cdn.sofifa.net/flags/fr.png,18,65,86,Toulouse,https://cdn.sofifa.net/meta/team/289/30.png,2023 ~ 2026,€2.3M,€2K,1789
237678,I. Konaté,CB,https://cdn.sofifa.net/flags/fr.png,24,81,87,Liverpool,https://cdn.sofifa.net/meta/team/8/30.png,2021 ~ 2026,€37M,€90K,1759
238216,C. Gallagher,"CM, CDM",https://cdn.sofifa.net/flags/gb-eng.png,23,78,83,Chelsea,https://cdn.sofifa.net/meta/team/18/30.png,2017 ~ 2025,€21M,€81K,2052
246174,H. Elliott,"CAM, CM, RW",https://cdn.sofifa.net/flags/gb-eng.png,20,77,85,Liverpool,https://cdn.sofifa.net/meta/team/8/30.png,2019 ~ 2027,€23M,€65K,1866
251810,B. Brobbey,ST,https://cdn.sofifa.net/flags/nl.png,21,76,83,Ajax,https://cdn.sofifa.net/meta/team/629/30.png,2022 ~ 2027,€15.5M,€13K,1801
252042,João Pedro,"ST, CAM",https://cdn.sofifa.net/flags/br.png,21,73,83,Brighton & Hove Albion,https://cdn.sofifa.net/meta/team/78/30.png,2023 ~ 2028,€7M,€44K,1738
253473,S. Ricci,"CDM, CM",https://cdn.sofifa.net/flags/it.png,21,76,86,Torino,https://cdn.sofifa.net/meta/team/613/30.png,2022 ~ 2026,€16M,€26K,1975
258906,W. Gnonto,"LM, RM, ST",https://cdn.sofifa.net/flags/it.png,19,74,84,Leeds United,https://cdn.sofifa.net/meta/team/71/30.png,2022 ~ 2027,€9M,€21K,1821
268259,N. Weiper,ST,https://cdn.sofifa.net/flags/de.png,18,66,86,FSV Mainz 05,https://cdn.sofifa.net/meta/team/794/30.png,2022 ~ 2025,€2.4M,€3K,1558
269136,K. Mainoo,"CDM, CM, CAM",https://cdn.sofifa.net/flags/gb-eng.png,18,62,84,Manchester United,https://cdn.sofifa.net/meta/team/14/30.png,2022 ~ 2027,€1.2M,€4K,1779
271421,D. Doué,"CAM, RW",https://cdn.sofifa.net/flags/fr.png,18,71,86,Rennes,https://cdn.sofifa.net/meta/team/598/30.png,2022 ~ 2026,€4.4M,€9K,1706
202126,H. Kane,ST,https://cdn.sofifa.net/flags/gb-eng.png,29,90,90,FC Bayern München,https://cdn.sofifa.net/meta/team/503/30.png,2023 ~ 2027,€119.5M,€170K,2227
210514,João Cancelo,"LB, RB",https://cdn.sofifa.net/flags/pt.png,29,86,86,FC Barcelona,https://cdn.sofifa.net/meta/team/83/30.png,"Jun 30, 2024 On loan",€59.5M,€195K,2250
232411,C. Nkunku,"CF, CAM, ST",https://cdn.sofifa.net/flags/fr.png,25,86,88,Chelsea,https://cdn.sofifa.net/meta/team/18/30.png,2023 ~ 2029,€86.5M,€185K,2184
234396,A. Davies,"LB, LM",https://cdn.sofifa.net/flags/ca.png,22,83,88,FC Bayern München,https://cdn.sofifa.net/meta/team/503/30.png,2019 ~ 2025,€52M,€64K,2172
235073,G. Kobel,GK,https://cdn.sofifa.net/flags/ch.png,25,87,90,Borussia Dortmund,https://cdn.sofifa.net/meta/team/68/30.png,2021 ~ 2028,€81.5M,€64K,1270
237678,I. Konaté,CB,https://cdn.sofifa.net/flags/fr.png,24,81,87,Liverpool,https://cdn.sofifa.net/meta/team/8/30.png,2021 ~ 2026,€37M,€90K,1759
190871,Neymar Jr,LW,https://cdn.sofifa.net/flags/br.png,31,89,89,Al Hilal,https://cdn.sofifa.net/meta/team/7011/30.png,2023 ~ 2025,€85.5M,€115K,2165
194765,A. Griezmann,"ST, CF",https://cdn.sofifa.net/flags/fr.png,32,88,88,Atlético Madrid,https://cdn.sofifa.net/meta/team/7980/30.png,2022 ~ 2026,€74M,€135K,2322
223334,Joelinton,"CM, LW",https://cdn.sofifa.net/flags/br.png,26,82,83,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2019 ~ 2024,€35.5M,€125K,2187
231478,L. Martínez,ST,https://cdn.sofifa.net/flags/ar.png,25,87,89,Inter,https://cdn.sofifa.net/meta/team/2930/30.png,2018 ~ 2026,€101.5M,€150K,2173
233084,N. Molina,"RWB, RB, RM",https://cdn.sofifa.net/flags/ar.png,25,82,85,Atlético Madrid,https://cdn.sofifa.net/meta/team/7980/30.png,2022 ~ 2027,€37M,€59K,2092
237692,P. Foden,"LW, RW",https://cdn.sofifa.net/flags/gb-eng.png,23,85,90,Manchester City,https://cdn.sofifa.net/meta/team/9/30.png,2016 ~ 2027,€81.5M,€180K,2106
241461,Ferran Torres,"LW, RW, ST",https://cdn.sofifa.net/flags/es.png,23,82,88,FC Barcelona,https://cdn.sofifa.net/meta/team/83/30.png,2022 ~ 2027,€48M,€150K,2031
256325,J. Šutalo,CB,https://cdn.sofifa.net/flags/hr.png,23,79,85,Ajax,https://cdn.sofifa.net/meta/team/629/30.png,2023 ~ 2028,€25M,€16K,1775
259681,Rodri,"LM, RM, CAM",https://cdn.sofifa.net/flags/es.png,23,77,85,Real Betis,https://cdn.sofifa.net/meta/team/485/30.png,2019 ~ 2026,€23.5M,€21K,1847
269176,A. Veliz,ST,https://cdn.sofifa.net/flags/ar.png,19,75,85,Tottenham Hotspur,https://cdn.sofifa.net/meta/team/6/30.png,2023 ~ 2029,€12M,€41K,1746
183277,23 E. Hazard,"23, LW",https://cdn.sofifa.net/flags/be.png,31,81,81,Real Madrid,https://cdn.sofifa.net/meta/team/3468/30.png,2019 ~ 2024,€21.5M,€170K,2007
231410,Brahim,"CAM, RW",https://cdn.sofifa.net/flags/es.png,23,80,85,Real Madrid,https://cdn.sofifa.net/meta/team/3468/30.png,2019 ~ 2027,€32M,€125K,1835
231866,Rodri,"CDM, CM",https://cdn.sofifa.net/flags/es.png,27,89,90,Manchester City,https://cdn.sofifa.net/meta/team/9/30.png,2019 ~ 2027,€105.5M,€250K,2186
233049,J. Sancho,"LW, LM",https://cdn.sofifa.net/flags/gb-eng.png,23,82,86,Manchester United,https://cdn.sofifa.net/meta/team/14/30.png,2021 ~ 2026,€43.5M,€130K,1885
233486,R. Le Normand,CB,https://cdn.sofifa.net/flags/es.png,26,82,87,Real Sociedad,https://cdn.sofifa.net/meta/team/594/30.png,2016 ~ 2026,€40M,€41K,1659
233927,Lucas Paquetá,"CAM, CM",https://cdn.sofifa.net/flags/br.png,25,81,84,West Ham United,https://cdn.sofifa.net/meta/team/1/30.png,2022 ~ 2027,€34M,€78K,2178
235212,A. Hakimi,"RB, RWB",https://cdn.sofifa.net/flags/ma.png,24,84,86,Paris Saint Germain,https://cdn.sofifa.net/meta/team/591/30.png,2021 ~ 2026,€50.5M,€90K,2248
243576,Pedro Porro,"RB, RWB",https://cdn.sofifa.net/flags/es.png,23,81,84,Tottenham Hotspur,https://cdn.sofifa.net/meta/team/6/30.png,2023 ~ 2028,€32.5M,€74K,2174
243630,J. David,ST,https://cdn.sofifa.net/flags/ca.png,23,81,84,LOSC Lille,https://cdn.sofifa.net/meta/team/690/30.png,2020 ~ 2025,€35.5M,€41K,1965
252154,M. Carnesecchi,GK,https://cdn.sofifa.net/flags/it.png,23,79,87,Atalanta,https://cdn.sofifa.net/meta/team/708/30.png,2019 ~ 2026,€33.5M,€32K,1130
253306,M. Ugarte,"CDM, CM",https://cdn.sofifa.net/flags/uy.png,22,81,86,Paris Saint Germain,https://cdn.sofifa.net/meta/team/591/30.png,2023 ~ 2028,€36.5M,€69K,2029
256261,M. Thiaw,CB,https://cdn.sofifa.net/flags/de.png,21,77,85,Milan,https://cdn.sofifa.net/meta/team/113/30.png,2022 ~ 2027,€22M,€36K,1853
260599,A. Varela,"CDM, CM",https://cdn.sofifa.net/flags/ar.png,21,76,84,Porto,https://cdn.sofifa.net/meta/team/652/30.png,2023 ~ 2028,€16M,€9K,1974
261865,Miguel Gutiérrez,"LB, LWB",https://cdn.sofifa.net/flags/es.png,21,75,84,Girona,https://cdn.sofifa.net/meta/team/231/30.png,2022 ~ 2027,€12M,€16K,1904
217870,G. Di Lorenzo,RB,https://cdn.sofifa.net/flags/it.png,29,85,85,Napoli,https://cdn.sofifa.net/meta/team/597/30.png,2019 ~ 2028,€47.5M,€86K,2184
231936,B. White,"RB, CB",https://cdn.sofifa.net/flags/gb-eng.png,25,80,83,Arsenal,https://cdn.sofifa.net/meta/team/19/30.png,2021 ~ 2026,€25.5M,€95K,1808
233731,A. Isak,"ST, LW",https://cdn.sofifa.net/flags/se.png,23,81,86,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2022 ~ 2028,€39.5M,€110K,2014
237985,K. Danso,CB,https://cdn.sofifa.net/flags/at.png,24,80,84,Lens,https://cdn.sofifa.net/meta/team/271/30.png,2021 ~ 2027,€27M,€34K,1750
238616,Pedro Neto,"LM, RM, RW",https://cdn.sofifa.net/flags/pt.png,23,77,81,Wolverhampton Wanderers,https://cdn.sofifa.net/meta/team/29/30.png,2019 ~ 2027,€15M,€52K,1858
241486,J. Koundé,"CB, RB",https://cdn.sofifa.net/flags/fr.png,24,85,89,FC Barcelona,https://cdn.sofifa.net/meta/team/83/30.png,2022 ~ 2027,€69.5M,€160K,1959
247463,F. Balogun,ST,https://cdn.sofifa.net/flags/us.png,21,79,86,Monaco,https://cdn.sofifa.net/meta/team/6789/30.png,2023 ~ 2028,€36M,€46K,1849
251445,Samuel Lino,"LM, LWB",https://cdn.sofifa.net/flags/br.png,23,77,84,Atlético Madrid,https://cdn.sofifa.net/meta/team/7980/30.png,2022 ~ 2027,€21M,€41K,1923
253002,G. Raspadori,"CF, ST, LW",https://cdn.sofifa.net/flags/it.png,23,79,86,Napoli,https://cdn.sofifa.net/meta/team/597/30.png,2023 ~ 2028,€35.5M,€54K,1883
255475,Antony,"RW, RM",https://cdn.sofifa.net/flags/br.png,23,81,87,Manchester United,https://cdn.sofifa.net/meta/team/14/30.png,2022 ~ 2027,€40.5M,€120K,2070
256402,C. Alcaraz,"CAM, CM, ST",https://cdn.sofifa.net/flags/ar.png,20,73,84,Southampton,https://cdn.sofifa.net/meta/team/65/30.png,2023 ~ 2028,€6.5M,€25K,1937
256781,L. Netz,"LB, LM",https://cdn.sofifa.net/flags/de.png,20,73,80,Borussia Mönchengladbach,https://cdn.sofifa.net/meta/team/683/30.png,2021 ~ 2026,€5.5M,€14K,1830
264298,C. Bradley,"RB, RWB",https://cdn.sofifa.net/flags/gb-nir.png,19,69,83,Liverpool,https://cdn.sofifa.net/meta/team/8/30.png,2020 ~ 2024,€3.2M,€18K,1729
275522,L. Miller,CM,https://cdn.sofifa.net/flags/gb-sct.png,16,59,85,Motherwell,https://cdn.sofifa.net/meta/team/309/30.png,2022 ~ 2025,€900K,€500,1621
155862,Sergio Ramos,CB,https://cdn.sofifa.net/flags/es.png,37,83,83,Sevilla,https://cdn.sofifa.net/meta/team/676/30.png,2023 ~ 2024,€6.5M,€28K,2126
177003,L. Modrić,CM,https://cdn.sofifa.net/flags/hr.png,37,87,87,Real Madrid,https://cdn.sofifa.net/meta/team/3468/30.png,2012 ~ 2024,€25M,€190K,2251
192119,T. Courtois,GK,https://cdn.sofifa.net/flags/be.png,31,90,90,Real Madrid,https://cdn.sofifa.net/meta/team/3468/30.png,2018 ~ 2026,€63M,€250K,1345
192985,K. De Bruyne,"CM, CAM",https://cdn.sofifa.net/flags/be.png,32,91,91,Manchester City,https://cdn.sofifa.net/meta/team/9/30.png,2015 ~ 2025,€103M,€350K,2317
213956,Adama Traoré,"RW, RM, ST",https://cdn.sofifa.net/flags/es.png,27,76,76,Fulham,https://cdn.sofifa.net/meta/team/11/30.png,2023 ~ 2025,€8M,€72K,1894
228702,F. de Jong,"CM, CDM",https://cdn.sofifa.net/flags/nl.png,26,87,90,FC Barcelona,https://cdn.sofifa.net/meta/team/83/30.png,2019 ~ 2026,€103.5M,€240K,2244
231352,T. Abraham,ST,https://cdn.sofifa.net/flags/gb-eng.png,25,80,83,Roma,https://cdn.sofifa.net/meta/team/37/30.png,2021 ~ 2026,€28.5M,€72K,1931
232580,Gabriel,CB,https://cdn.sofifa.net/flags/br.png,25,84,86,Arsenal,https://cdn.sofifa.net/meta/team/19/30.png,2020 ~ 2027,€47M,€130K,1801
235805,F. Chiesa,"LM, LW, RW",https://cdn.sofifa.net/flags/it.png,25,84,85,Juventus,https://cdn.sofifa.net/meta/team/625/30.png,2022 ~ 2025,€50.5M,€140K,2122
242964,A. Gordon,"LW, RW, LM",https://cdn.sofifa.net/flags/gb-eng.png,22,76,84,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2023 ~ 2028,€17M,€78K,1878
246923,J. Ramsey,"LM, CM, RM",https://cdn.sofifa.net/flags/gb-eng.png,22,78,83,Aston Villa,https://cdn.sofifa.net/meta/team/15/30.png,2017 ~ 2027,€21.5M,€66K,2084
251854,Pedri,CM,https://cdn.sofifa.net/flags/es.png,20,86,92,FC Barcelona,https://cdn.sofifa.net/meta/team/83/30.png,2020 ~ 2026,€105M,€165K,2138
259868,P. Sarr,"CM, CDM",https://cdn.sofifa.net/flags/sn.png,20,73,82,Tottenham Hotspur,https://cdn.sofifa.net/meta/team/6/30.png,2021 ~ 2026,€6.5M,€40K,1930
261360,N. Mbamba,"CDM, CB",https://cdn.sofifa.net/flags/be.png,18,64,84,Bayer 04 Leverkusen,https://cdn.sofifa.net/meta/team/3321/30.png,2023 ~ 2028,€1.5M,€3K,1589
262171,E. Bove,CM,https://cdn.sofifa.net/flags/it.png,21,74,85,Roma,https://cdn.sofifa.net/meta/team/37/30.png,2019 ~ 2025,€9.5M,€34K,1961
262621,G. Mamardashvili,GK,https://cdn.sofifa.net/flags/ge.png,22,80,86,Valencia,https://cdn.sofifa.net/meta/team/214/30.png,2022 ~ 2027,€27.5M,€26K,1118
155862,Sergio Ramos,CB,https://cdn.sofifa.net/flags/es.png,37,83,83,Sevilla,https://cdn.sofifa.net/meta/team/676/30.png,2023 ~ 2024,€6.5M,€28K,2126
202652,R. Sterling,"LW, RW, ST",https://cdn.sofifa.net/flags/gb-eng.png,28,83,83,Chelsea,https://cdn.sofifa.net/meta/team/18/30.png,2022 ~ 2027,€36.5M,€155K,2080
212198,Bruno Fernandes,"CAM, CM, RW",https://cdn.sofifa.net/flags/pt.png,28,88,88,Manchester United,https://cdn.sofifa.net/meta/team/14/30.png,2020 ~ 2026,€92M,€260K,2338
212622,J. Kimmich,"CDM, RB, CM",https://cdn.sofifa.net/flags/de.png,28,88,89,FC Bayern München,https://cdn.sofifa.net/meta/team/503/30.png,2015 ~ 2025,€88M,€130K,2317
222077,M. Locatelli,"CDM, CM",https://cdn.sofifa.net/flags/it.png,25,82,86,Juventus,https://cdn.sofifa.net/meta/team/625/30.png,2023 ~ 2026,€38.5M,€105K,2142
224158,S. Amrabat,"CDM, CM",https://cdn.sofifa.net/flags/ma.png,26,80,83,Manchester United,https://cdn.sofifa.net/meta/team/14/30.png,"Jun 30, 2024 On loan",€25M,€56K,2116
226753,A. Onana,GK,https://cdn.sofifa.net/flags/cm.png,27,85,86,Manchester United,https://cdn.sofifa.net/meta/team/14/30.png,2023 ~ 2028,€46M,€130K,1508
231443,O. Dembélé,"RW, LW",https://cdn.sofifa.net/flags/fr.png,26,86,87,Paris Saint Germain,https://cdn.sofifa.net/meta/team/591/30.png,2023 ~ 2028,€80M,€150K,2022
235794,E. Eze,"CAM, CM, LW",https://cdn.sofifa.net/flags/gb-eng.png,25,80,85,Crystal Palace,https://cdn.sofifa.net/meta/team/51/30.png,2020 ~ 2025,€31M,€48K,2024
236401,N. Mazraoui,RB,https://cdn.sofifa.net/flags/ma.png,25,82,85,FC Bayern München,https://cdn.sofifa.net/meta/team/503/30.png,2022 ~ 2026,€37M,€65K,2105
240091,G. Vicario,GK,https://cdn.sofifa.net/flags/it.png,26,82,85,Tottenham Hotspur,https://cdn.sofifa.net/meta/team/6/30.png,2023 ~ 2028,€30.5M,€76K,1117
240273,E. Smith Rowe,"LW, CAM",https://cdn.sofifa.net/flags/gb-eng.png,22,78,84,Arsenal,https://cdn.sofifa.net/meta/team/19/30.png,2017 ~ 2026,€22.5M,€89K,1854
241788,M. Taremi,"ST, CF",https://cdn.sofifa.net/flags/ir.png,30,82,82,Porto,https://cdn.sofifa.net/meta/team/652/30.png,2020 ~ 2024,€30M,€23K,1995
241852,M. Diaby,"RM, LM",https://cdn.sofifa.net/flags/fr.png,23,84,88,Aston Villa,https://cdn.sofifa.net/meta/team/15/30.png,2023 ~ 2028,€60.5M,€105K,1953
241854,P. Schuurs,CB,https://cdn.sofifa.net/flags/nl.png,23,79,84,Torino,https://cdn.sofifa.net/meta/team/613/30.png,2022 ~ 2026,€24M,€39K,2004
243593,A. Laurienté,"LW, RW, ST",https://cdn.sofifa.net/flags/fr.png,24,80,84,Sassuolo,https://cdn.sofifa.net/meta/team/2714/30.png,2022 ~ 2027,€30M,€22K,1932
244369,V. Tsygankov,"RM, CM, CAM",https://cdn.sofifa.net/flags/ua.png,25,82,85,Girona,https://cdn.sofifa.net/meta/team/231/30.png,2023 ~ 2027,€40.5M,€37K,2017
245155,M. Kudus,"RW, CAM",https://cdn.sofifa.net/flags/gh.png,22,79,86,West Ham United,https://cdn.sofifa.net/meta/team/1/30.png,2023 ~ 2028,€35.5M,€69K,2053
247394,D. Kulusevski,RW,https://cdn.sofifa.net/flags/se.png,23,81,85,Tottenham Hotspur,https://cdn.sofifa.net/meta/team/6/30.png,2023 ~ 2028,€37M,€90K,2092
253008,K. Álvarez,RB,https://cdn.sofifa.net/flags/mx.png,24,75,79,,https://cdn.sofifa.net/flags/mx.png,Free,€0,€0,1887
255001,N. Rovella,"CM, CDM",https://cdn.sofifa.net/flags/it.png,21,77,86,Lazio,https://cdn.sofifa.net/meta/team/43/30.png,"Jun 30, 2025 On loan",€23.5M,€62K,2098
257057,A. Onana,"CDM, CM",https://cdn.sofifa.net/flags/be.png,21,76,83,Everton,https://cdn.sofifa.net/meta/team/13/30.png,2022 ~ 2027,€14.5M,€25K,1923
262118,T. Livramento,RB,https://cdn.sofifa.net/flags/gb-eng.png,20,74,83,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2023 ~ 2028,€9M,€47K,1837
262138,C. Lukeba,CB,https://cdn.sofifa.net/flags/fr.png,20,77,85,RB Leipzig,https://cdn.sofifa.net/meta/team/277/30.png,2023 ~ 2028,€21.5M,€31K,1875
262880,R. Onyedika,"CDM, CM",https://cdn.sofifa.net/flags/ng.png,22,74,85,Club Brugge,https://cdn.sofifa.net/meta/team/340/30.png,2022 ~ 2027,€9M,€16K,1918
264698,Luiz Henrique,"RM, LM",https://cdn.sofifa.net/flags/br.png,22,77,85,Real Betis,https://cdn.sofifa.net/meta/team/485/30.png,2022 ~ 2028,€23.5M,€21K,1939
264763,F. Chiarodia,CB,https://cdn.sofifa.net/flags/it.png,18,62,83,Borussia Mönchengladbach,https://cdn.sofifa.net/meta/team/683/30.png,2023 ~ 2027,€1.2M,€1K,1497
272829,Ângelo,"RW, LW",https://cdn.sofifa.net/flags/br.png,18,69,86,Strasbourg,https://cdn.sofifa.net/meta/team/686/30.png,"Jun 30, 2024 On loan",€3.5M,€17K,1629
273998,André Gomes,GK,https://cdn.sofifa.net/flags/pt.png,18,63,84,Benfica,https://cdn.sofifa.net/meta/team/605/30.png,2022 ~ 2028,€1.4M,€500,1065
206517,J. Grealish,"LW, LM",https://cdn.sofifa.net/flags/gb-eng.png,27,85,85,Manchester City,https://cdn.sofifa.net/meta/team/9/30.png,2021 ~ 2027,€57.5M,€200K,2119
224151,H. Martín,ST,https://cdn.sofifa.net/flags/mx.png,30,79,79,,https://cdn.sofifa.net/flags/mx.png,Free,€0,€0,1962
226268,F. Dimarco,"LWB, LM, CB",https://cdn.sofifa.net/flags/it.png,25,82,85,Inter,https://cdn.sofifa.net/meta/team/2930/30.png,2018 ~ 2026,€37M,€82K,2165
234051,A. Afif,"LM, CF, CAM",https://cdn.sofifa.net/flags/qa.png,26,76,76,,https://cdn.sofifa.net/flags/qa.png,Free,€0,€0,1841
235353,I. Sarr,"RM, LM, RW",https://cdn.sofifa.net/flags/sn.png,25,76,79,Olympique de Marseille,https://cdn.sofifa.net/meta/team/44/30.png,2023 ~ 2028,€10M,€34K,1857
236610,M. Kean,"ST, LW",https://cdn.sofifa.net/flags/it.png,23,78,85,Juventus,https://cdn.sofifa.net/meta/team/625/30.png,2023 ~ 2025,€28.5M,€86K,1905
237221,J. Foyth,"RB, CB, CDM",https://cdn.sofifa.net/flags/ar.png,25,80,84,Villarreal,https://cdn.sofifa.net/meta/team/3477/30.png,2021 ~ 2026,€27M,€34K,1950
240507,A. Gomes,"CAM, CDM",https://cdn.sofifa.net/flags/gb-eng.png,22,76,83,LOSC Lille,https://cdn.sofifa.net/meta/team/690/30.png,2020 ~ 2025,€15M,€26K,2095
240915,Miranda,LB,https://cdn.sofifa.net/flags/es.png,23,77,83,Real Betis,https://cdn.sofifa.net/meta/team/485/30.png,2021 ~ 2024,€15.5M,€19K,1987
241811,Sergio Gómez,LB,https://cdn.sofifa.net/flags/es.png,22,74,83,Manchester City,https://cdn.sofifa.net/meta/team/9/30.png,2022 ~ 2026,€9M,€64K,2052
246875,O. Kossounou,"CB, RWB",https://cdn.sofifa.net/flags/ci.png,22,76,83,Bayer 04 Leverkusen,https://cdn.sofifa.net/meta/team/3321/30.png,2021 ~ 2026,€14M,€34K,1721
